id,car_id,status,order_date,delivery_date,canceled_date,start_country,dest_country,start_type,destination_type
91681120,1251712458,3,2022-03-01,2022-03-15,,DE,PL,LC,workshop
92073395,1251712458,4,,,2022-04-21,DE,PL,LC,LC
92073394,1251712458,4,2022-04-20,,2022-04-21,PL,DE,LC,LC
92159305,1251712458,2,2022-04-25,,,PL,PL,LC,LC
91909835,1252912696,3,2022-03-27,2022-04-14,,DE,DE,Branch,workshop
92075535,1251828231,3,2022-04-14,2022-04-13,,PL,PL,workshop,workshop
91715240,1251828231,3,2022-03-03,2022-03-06,,DE,DE,Branch,LC
91863206,1251828231,3,2022-03-20,2022-03-20,,PL,PL,workshop,workshop
91729265,1251828231,3,2022-03-06,2022-03-15,,DE,PL,LC,workshop
92013527,1251828231,3,2022-04-05,2022-04-05,,PL,PL,workshop,workshop
92075666,1253285225,2,2022-04-14,,,DE,DE,Branch,workshop
91998925,1253780954,3,2022-04-04,2022-04-14,,ES,ES,Branch,workshop
91950253,1247878930,4,,,2022-04-11,DE,DE,workshop,Branch
92045746,1247878930,3,2022-04-11,2022-04-14,,DE,DE,workshop,Branch
91950254,1247878930,3,2022-04-14,2022-04-20,,DE,DE,Branch,zipcode
91204249,1247878930,3,2022-01-04,2022-01-12,,DE,DE,Branch,workshop
92024103,1253557575,3,2022-04-06,2022-04-14,,ES,ES,Branch,workshop
91979627,1253586049,4,2022-04-03,,2022-04-13,DE,DE,Branch,workshop
92070813,1253586049,3,2022-04-13,2022-04-14,,DE,DE,Branch,workshop
92009562,1253632333,3,2022-04-05,2022-04-17,,DE,DE,Branch,workshop
91827742,1251848950,3,2022-03-15,2022-03-16,,BE,BE,Branch,LC
92013882,1251848950,3,2022-04-05,2022-04-05,,PL,PL,workshop,workshop
91973390,1251848950,3,2022-03-31,2022-03-31,,PL,PL,workshop,workshop
92094320,1251848950,3,2022-04-17,2022-04-14,,PL,PL,workshop,workshop
91834765,1251848950,3,2022-03-16,2022-03-29,,BE,PL,LC,workshop
91988468,1248547225,3,2022-04-04,2022-04-15,,DE,DE,workshop,LC
91988469,1248547225,3,2022-04-17,2022-04-21,,DE,DE,LC,zipcode
91296672,1248547225,3,2022-01-16,2022-01-20,,DE,DE,Branch,workshop
91299750,1248547225,3,2022-01-20,2022-01-20,,DE,DE,workshop,workshop
92140042,1251180391,3,2022-04-25,2022-04-26,,PL,PL,workshop,zipcode
92003667,1251180391,3,2022-04-04,2022-04-04,,PL,PL,workshop,workshop
92096366,1251180391,3,2022-04-17,2022-04-17,,PL,PL,workshop,workshop
91924945,1251180391,3,2022-03-27,2022-03-27,,PL,PL,workshop,workshop
91617523,1251180391,3,2022-02-20,2022-03-01,,FR,FR,Branch,LC
91617524,1251180391,3,2022-03-07,2022-03-21,,FR,PL,LC,workshop
91981939,1253695216,3,2022-04-02,2022-04-06,,DE,DE,Branch,LC
91981940,1253695216,4,,,2022-04-11,DE,DE,LC,workshop
92050075,1253695216,3,2022-04-11,2022-04-17,,DE,DE,LC,workshop
92000805,1250263451,4,,,2022-04-05,DE,DE,workshop,Branch
92000806,1250263451,4,,,2022-04-06,DE,DE,Branch,zipcode
92017510,1250263451,3,2022-04-05,2022-04-17,,DE,DE,workshop,Branch
92023246,1250263451,3,2022-04-17,2022-04-19,,DE,DE,Branch,zipcode
91406164,1250263451,3,2022-02-03,2022-02-10,,DE,DE,workshop,workshop
91403820,1250263451,3,2022-01-27,2022-02-03,,DE,DE,Branch,workshop
92006296,1253994383,3,2022-04-04,2022-04-17,,ES,ES,Branch,workshop
92062313,1232512213,3,2022-04-12,2022-04-17,,ES,ES,Branch,workshop
91794195,1251751586,3,2022-03-13,2022-03-16,,DE,DE,Branch,workshop
92056479,1251751586,3,2022-04-12,2022-04-17,,DE,DE,workshop,workshop
92056480,1251751586,3,2022-04-17,2022-04-20,,DE,DE,workshop,zipcode
92057961,1254094877,3,2022-04-12,2022-04-17,,ES,ES,Branch,workshop
91940020,1253483786,3,2022-03-28,2022-04-04,,DE,DE,Branch,LC
91940021,1253483786,4,,,2022-04-05,DE,DE,LC,workshop
92012391,1253483786,3,2022-04-05,2022-04-18,,DE,DE,LC,workshop
92048608,1254111078,3,2022-04-11,2022-04-13,,DE,DE,Branch,LC
92048609,1254111078,3,2022-04-14,2022-04-18,,DE,DE,LC,workshop
92044984,1249024005,3,2022-04-12,2022-04-18,,DE,NL,LC,LC
92044985,1249024005,2,2022-04-18,,,NL,NL,LC,zipcode
91789682,1249024005,3,2022-03-13,2022-03-13,,DE,DE,Branch,LC
91789683,1249024005,3,2022-03-13,2022-03-13,,DE,DE,LC,workshop
92035695,1254070054,3,2022-04-10,2022-04-18,,ES,ES,Branch,workshop
92103706,1254356158,1,,,,DE,DE,LC,workshop
92103705,1254356158,3,2022-04-18,2022-04-19,,DE,DE,Branch,LC
92088191,1253675292,3,2022-04-17,2022-04-20,,DE,DE,Branch,workshop
92059519,1254002946,4,2022-04-12,,2022-04-18,DE,DE,Branch,workshop
92108426,1254002946,3,2022-04-18,2022-04-20,,DE,DE,Branch,workshop
92025427,1254002946,4,2022-04-10,,2022-04-11,DE,DE,Branch,workshop
92047312,1254002946,4,,,2022-04-12,DE,DE,Branch,workshop
92035941,1254091914,3,2022-04-10,2022-04-20,,ES,ES,Branch,workshop
92067160,1237164655,3,2022-04-13,2022-04-20,,DE,DE,Branch,workshop
92057572,1249490441,4,2022-04-13,,2022-04-19,DE,DE,workshop,Branch
92117394,1249490441,3,2022-04-19,2022-04-20,,DE,DE,workshop,Branch
92057573,1249490441,3,2022-04-21,2022-04-26,,DE,DE,Branch,zipcode
91345619,1249490441,3,2022-01-23,2022-02-06,,DE,DE,Branch,LC
91345620,1249490441,3,2022-02-07,2022-02-10,,DE,DE,LC,workshop
91593152,1235211689,3,2022-02-17,2022-02-22,,DE,DE,Branch,workshop
92062547,1235211689,4,,,2022-04-19,DE,DE,workshop,Branch
92116357,1235211689,3,2022-04-19,2022-04-21,,DE,DE,workshop,Branch
92062548,1235211689,3,2022-04-21,2022-04-25,,DE,DE,Branch,zipcode
92138816,1252816749,3,2022-04-21,2022-04-21,,PL,PL,workshop,workshop
91848081,1252816749,3,2022-03-20,2022-03-21,,DE,DE,Branch,LC
92047179,1252816749,3,2022-04-11,2022-04-11,,PL,PL,workshop,workshop
91861335,1252816749,3,2022-03-22,2022-04-07,,DE,PL,LC,workshop
92047417,1252126821,3,2022-04-11,2022-04-21,,BE,PL,LC,workshop
91682064,1252126821,3,2022-02-27,2022-03-01,,BE,BE,Branch,LC
92140153,1251262987,2,2022-04-21,,,DE,DE,Branch,workshop
92110295,1254264296,3,2022-04-18,2022-04-21,,ES,ES,Branch,workshop
91439731,1250504349,3,2022-01-31,2022-02-06,,ES,ES,Branch,workshop
92126963,1250504349,3,2022-04-20,2022-04-24,,ES,ES,showroom,workshop
91994749,1250504349,4,,,2022-04-07,ES,ES,showroom,zipcode
91994748,1250504349,3,2022-04-04,2022-04-11,,ES,ES,workshop,showroom
91997604,1250495510,4,2022-04-03,,2022-04-20,ES,ES,showroom,zipcode
91424496,1250495510,3,2022-01-30,2022-02-06,,ES,ES,Branch,workshop
91822056,1250495510,3,2022-03-15,2022-03-24,,ES,ES,workshop,showroom
92127056,1250495510,3,2022-04-20,2022-04-24,,ES,ES,showroom,workshop
92086635,1253757487,3,2022-04-17,2022-04-24,,ES,ES,Branch,LC
92086636,1253757487,2,2022-04-24,,,ES,ES,LC,workshop
92083387,1253962440,3,2022-04-14,2022-04-24,,ES,ES,Branch,workshop
92157665,1251786257,3,2022-04-24,2022-03-30,,ES,ES,showroom,zipcode
91928976,1251786257,4,2022-04-14,,2022-04-24,ES,ES,showroom,Branch
91706302,1251786257,3,2022-03-01,2022-03-06,,ES,ES,Branch,workshop
91836579,1251786257,3,2022-03-17,2022-03-23,,ES,ES,workshop,showroom
91836580,1251786257,4,,,2022-03-22,ES,ES,showroom,zipcode
92058972,1252155371,3,2022-04-14,2022-04-24,,DE,DE,workshop,showroom
92058973,1252155371,2,2022-04-24,,,DE,DE,showroom,zipcode
91846848,1252155371,3,2022-03-17,2022-03-22,,DE,DE,Branch,LC
91846849,1252155371,3,2022-03-23,2022-03-28,,DE,DE,LC,workshop
92000217,1249453048,3,2022-04-04,2022-04-03,,PL,PL,workshop,workshop
92148201,1249453048,4,,,2022-04-24,PL,PL,workshop,zipcode
91873819,1249453048,3,2022-03-21,2022-03-21,,PL,PL,workshop,workshop
91952386,1249453048,3,2022-03-29,2022-03-29,,PL,PL,workshop,workshop
91786635,1249453048,3,2022-03-10,2022-03-16,,DE,PL,LC,workshop
92158196,1249453048,3,2022-04-24,2022-04-24,,PL,PL,workshop,workshop
91638381,1249453048,4,,,2022-03-10,DE,PL,LC,workshop
91636178,1249453048,3,2022-02-22,2022-03-10,,DE,DE,Branch,LC
92158206,1252221408,3,2022-04-24,2022-04-24,,PL,PL,workshop,workshop
91804421,1252221408,3,2022-03-13,2022-03-16,,BE,BE,Branch,LC
92009269,1252221408,3,2022-04-05,2022-04-21,,BE,PL,LC,workshop
92088665,1250927694,3,2022-04-17,2022-04-24,,DE,DE,Branch,LC
92088666,1250927694,2,2022-04-24,,,DE,DE,LC,workshop
91938718,1242788935,3,2022-03-28,2022-03-28,,PL,PL,workshop,workshop
91897762,1242788935,3,2022-03-23,2022-03-23,,PL,PL,workshop,workshop
91988836,1242788935,3,2022-04-03,2022-04-03,,PL,PL,workshop,workshop
91614578,1242788935,3,2022-02-20,2022-02-27,,FR,FR,Branch,LC
91614579,1242788935,3,2022-02-27,2022-03-14,,FR,PL,LC,workshop
92118943,1242788935,3,2022-04-19,2022-04-19,,PL,PL,workshop,workshop
92164909,1242788935,3,2022-04-25,2022-04-25,,PL,PL,workshop,workshop
92102072,1254707999,3,2022-04-17,2022-04-25,,ES,ES,Branch,workshop
92166432,1248077292,2,2022-04-25,,,DE,DE,Branch,workshop
92167247,1255001893,2,2022-04-25,,,DE,DE,Branch,workshop
91999411,1252697535,3,2022-04-03,2022-03-21,,FR,FR,Branch,LC
91999421,1252697535,3,2022-04-04,2022-04-25,,FR,PL,LC,workshop
91859526,1252697535,4,2022-03-20,,2022-04-03,FR,FR,Branch,LC
91859527,1252697535,4,,,2022-04-03,FR,PL,LC,workshop
91850385,1252697535,4,,,2022-03-18,FR,FR,Branch,LC
92146299,1254414970,3,2022-04-24,2022-04-25,,ES,ES,Branch,workshop
92140967,1250859651,3,2022-04-21,2022-04-24,,DE,DE,Branch,LC
92140968,1250859651,2,2022-04-25,,,DE,DE,LC,workshop
91766571,1252614321,3,2022-03-08,2022-03-21,,DE,DE,Branch,workshop
92034762,1252614321,3,2022-04-11,2022-04-25,,DE,DE,workshop,LC
92034763,1252614321,2,2022-04-25,,,DE,DE,LC,zipcode
92128770,1252159370,4,2022-04-20,,2022-04-21,ES,ES,workshop,showroom
92139249,1252159370,3,2022-04-21,2022-04-25,,ES,ES,workshop,showroom
92128771,1252159370,2,2022-04-25,,,ES,ES,showroom,zipcode
91821341,1252159370,3,2022-03-15,2022-03-15,,ES,ES,Branch,workshop
92170722,1254414166,2,2022-04-26,,,DE,DE,Branch,workshop
92119520,1254706829,3,2022-04-19,2022-04-26,,DE,DE,Branch,workshop
92059184,1253011646,2,2022-04-26,,,DE,DE,LC,workshop
92025439,1253011646,4,,,2022-04-12,DE,DE,LC,workshop
92025438,1253011646,3,2022-04-10,2022-04-25,,DE,DE,Branch,LC
92176026,1252712278,2,2022-04-26,,,DE,DE,Branch,workshop
92124727,1249073578,3,2022-04-20,2022-04-25,,ES,ES,workshop,showroom
92124728,1249073578,2,2022-04-26,,,ES,ES,showroom,zipcode
91196072,1249073578,3,2022-01-03,2022-01-04,,ES,ES,Branch,workshop
92037094,1254029272,4,2022-04-11,,2022-04-13,DE,DE,Branch,workshop
92067246,1254029272,3,2022-04-13,2022-04-26,,DE,DE,Branch,workshop
92178011,1254795446,2,2022-04-26,,,DE,DE,Branch,workshop
92120168,1251711857,3,2022-04-20,2022-04-26,,ES,ES,workshop,showroom
92120169,1251711857,2,2022-04-26,,,ES,ES,showroom,zipcode
91730560,1251711857,3,2022-03-06,2022-03-13,,ES,ES,Branch,workshop
92179861,1254772585,2,2022-04-26,,,NL,DE,LC,LC
92150226,1254772585,3,2022-04-24,2022-04-26,,NL,NL,Branch,LC
92179878,1254772585,1,,,,DE,PL,LC,workshop
92162574,1254772585,4,,,2022-04-26,NL,PL,LC,workshop
91566171,1249453027,3,2022-02-14,2022-02-16,,DE,DE,Branch,workshop
92146908,1249453027,4,,,2022-04-24,DE,DE,workshop,workshop
92157623,1249453027,3,2022-04-24,2022-04-26,,DE,DE,workshop,workshop
92146909,1249453027,2,2022-04-26,,,DE,DE,workshop,zipcode
92075430,1249443851,4,,,2022-04-14,DE,DE,workshop,workshop
92075431,1249443851,4,,,2022-04-14,DE,DE,workshop,zipcode
92073351,1249443851,4,,,2022-04-14,DE,DE,workshop,zipcode
92073350,1249443851,4,,,2022-04-14,DE,DE,workshop,workshop
91361865,1249443851,3,2022-01-23,2022-01-30,,DE,DE,Branch,LC
91361866,1249443851,4,,,2022-01-31,DE,DE,LC,workshop
92083811,1249443851,3,2022-04-20,2022-04-26,,DE,DE,workshop,workshop
92083812,1249443851,2,2022-04-26,,,DE,DE,workshop,zipcode
91436727,1249443851,3,2022-02-06,2022-02-10,,DE,DE,workshop,workshop
91436707,1249443851,3,2022-01-31,2022-02-03,,DE,DE,LC,workshop
91865505,1249156800,3,2022-04-20,2022-04-26,,DE,DE,workshop,workshop
91865506,1249156800,2,2022-04-26,,,DE,DE,workshop,zipcode
91229853,1249156800,3,2022-01-13,2022-01-16,,DE,DE,Branch,workshop
92181269,1254989733,1,,,,IT,PL,LC,workshop
92181268,1254989733,2,2022-04-26,,,IT,IT,Branch,LC
92176704,1254629453,3,2022-04-26,2022-04-26,,ES,ES,workshop,LC
92098274,1254629453,3,2022-04-17,2022-04-21,,ES,ES,Branch,workshop
91744847,1250799149,3,2022-03-06,2022-03-08,,DE,DE,LC,workshop
92013756,1250799149,3,2022-04-18,2022-04-26,,DE,DE,workshop,Branch
92013757,1250799149,2,2022-04-27,,,DE,DE,Branch,zipcode
91690585,1250799149,3,2022-02-28,2022-03-06,,DE,DE,Branch,workshop
92128987,1254538675,3,2022-04-20,2022-04-26,,DE,DE,Branch,workshop
92097263,1254686373,3,2022-04-17,2022-04-27,,ES,ES,Branch,workshop
92113877,1250674883,3,2022-04-19,2022-04-27,,ES,ES,Branch,workshop
92140496,1254498656,2,2022-04-21,,,BE,PL,LC,workshop
92118294,1254498656,3,2022-04-19,2022-04-21,,BE,BE,Branch,LC
92135088,1254828161,3,2022-04-21,2022-04-27,,ES,ES,Branch,workshop
92078740,1254463011,3,2022-04-14,2022-04-27,,ES,ES,Branch,workshop
91406149,1250044412,3,2022-02-06,2022-02-10,,DE,DE,workshop,workshop
92153318,1250044412,3,2022-04-24,2022-04-27,,DE,DE,workshop,showroom
92153319,1250044412,2,2022-04-27,,,DE,DE,showroom,zipcode
91403809,1250044412,3,2022-01-27,2022-02-06,,DE,DE,Branch,workshop
92188477,1252822986,3,2022-04-27,2022-04-27,,PL,PL,workshop,workshop
91957647,1252822986,3,2022-03-29,2022-04-03,,DE,DE,Branch,LC
91957648,1252822986,3,2022-04-03,2022-04-19,,DE,PL,LC,workshop
92136518,1252822986,3,2022-04-21,2022-04-21,,PL,PL,workshop,workshop
92078334,1253729763,4,2022-04-17,,2022-04-26,DE,DE,Branch,workshop
92177668,1253729763,3,2022-04-26,2022-04-27,,DE,DE,Branch,workshop
92105683,1254550284,3,2022-04-18,2022-04-24,,DE,DE,Branch,LC
92105684,1254550284,3,2022-04-25,2022-04-27,,DE,DE,LC,workshop
90146983,1203563357,4,,,2021-09-07,IT,DE,Branch,LC
90146691,1203563357,4,,,2021-09-07,DE,DE,Branch,LC
91014264,1203563357,4,,,2021-12-08,DE,DE,Branch,LC
91014265,1203563357,4,,,2021-12-08,DE,DE,LC,zipcode
89474662,1203563357,4,,,2021-06-23,DE,DE,Branch,workshop
89474663,1203563357,4,,,2021-06-23,DE,DE,workshop,showroom
89474664,1203563357,4,,,2021-06-23,DE,DE,showroom,zipcode
87549716,1203563357,4,,,2021-11-29,DE,DE,workshop,showroom
87549717,1203563357,4,,,2021-11-29,DE,DE,showroom,zipcode
87550066,1203563357,4,,,2021-11-29,DE,DE,workshop,showroom
87550067,1203563357,4,,,2021-11-29,DE,DE,showroom,zipcode
88881779,1203563357,4,,,2021-04-21,DE,DE,Branch,workshop
88881780,1203563357,4,,,2021-04-21,DE,DE,workshop,showroom
88881781,1203563357,4,,,2021-04-21,DE,DE,showroom,zipcode
87291878,1203563357,4,,,2021-11-02,DE,DE,Branch,LC
87291879,1203563357,4,,,2021-11-02,DE,DE,LC,zipcode
87290099,1203563357,4,,,2021-11-02,DE,DE,Branch,LC
87290100,1203563357,4,,,2021-11-02,DE,DE,LC,zipcode
86190066,1203563357,4,,,2021-06-29,DE,DE,Branch,LC
86190067,1203563357,4,,,2021-06-29,DE,DE,LC,zipcode
90147041,1203563357,4,,,2021-09-07,IT,IT,Branch,LC
90147042,1203563357,4,,,2021-09-07,IT,FR,LC,LC
90147043,1203563357,4,,,2021-09-07,FR,DE,LC,LC
90147044,1203563357,4,,,2021-09-07,DE,DE,LC,LC
87554036,1203563357,4,,,2021-11-29,DE,DE,workshop,showroom
87554037,1203563357,4,,,2021-11-29,DE,DE,showroom,zipcode
87290444,1203563357,4,,,2021-11-02,DE,DE,Branch,LC
87290445,1203563357,4,,,2021-11-02,DE,DE,LC,zipcode
88593808,1203563357,4,,,2021-03-21,DE,DE,Branch,workshop
88593809,1203563357,4,,,2021-03-21,DE,DE,workshop,showroom
88593810,1203563357,4,,,2021-03-21,DE,DE,showroom,zipcode
88593831,1203563357,4,2021-03-21,,2021-03-21,DE,DE,Branch,workshop
88593832,1203563357,4,,,2021-03-21,DE,DE,workshop,showroom
88593833,1203563357,4,,,2021-03-21,DE,DE,showroom,zipcode
88597297,1203563357,4,,,2021-03-21,DE,DE,showroom,zipcode
90432701,1203563357,4,,,2021-10-06,DE,DE,Branch,workshop
90432702,1203563357,4,,,2021-10-06,DE,DE,workshop,showroom
90432703,1203563357,4,,,2021-10-06,DE,DE,showroom,zipcode
88955683,1203563357,4,,,2021-04-28,DE,DE,Branch,workshop
88955684,1203563357,4,,,2021-04-28,DE,DE,workshop,showroom
88955685,1203563357,4,,,2021-04-28,DE,DE,showroom,zipcode
86298488,1203563357,4,,,2021-07-13,IT,IT,Branch,LC
86298489,1203563357,4,,,2021-07-13,IT,FR,LC,LC
86298490,1203563357,4,,,2021-07-13,FR,FR,LC,LC
86298491,1203563357,4,,,2021-07-13,FR,DE,LC,LC
86298492,1203563357,4,,,2021-07-13,DE,DE,LC,workshop
89243284,1203563357,3,2021-05-30,2021-05-30,,DE,DE,Branch,workshop
89243285,1203563357,3,2021-05-30,2021-05-30,,DE,DE,workshop,showroom
89243286,1203563357,4,,,2021-05-30,DE,DE,showroom,zipcode
89243790,1203563357,4,,,2021-05-30,DE,DE,showroom,zipcode
87559814,1203563357,4,,,2021-11-29,IT,IT,Branch,LC
87559815,1203563357,4,,,2021-11-29,IT,FR,LC,LC
87559816,1203563357,4,,,2021-11-29,FR,FR,LC,LC
87559817,1203563357,4,,,2021-11-29,FR,DE,LC,LC
87559818,1203563357,4,,,2021-11-29,DE,DE,LC,workshop
86023614,1203563357,4,,,2021-06-08,DE,DE,Branch,workshop
86023615,1203563357,4,,,2021-06-08,DE,DE,workshop,showroom
86023616,1203563357,4,,,2021-06-08,DE,DE,showroom,zipcode
87559524,1203563357,4,,,2021-11-29,DE,DE,workshop,showroom
87559525,1203563357,4,,,2021-11-29,DE,DE,showroom,zipcode
86103688,1203563357,4,2021-06-18,,2021-06-18,DE,DE,workshop,Branch
86153363,1203563357,4,2021-06-24,,2021-06-24,DE,DE,showroom,zipcode
91771873,1233164725,3,2022-03-17,2022-03-17,,ES,ES,workshop,zipcode
91394744,1233164725,3,2022-01-26,2022-02-01,,ES,ES,Branch,workshop
91715577,1234233531,3,2022-03-07,2022-03-09,,DE,DE,workshop,workshop
91715578,1234233531,3,2022-03-09,2022-03-15,,DE,DE,workshop,zipcode
91312410,1234233531,3,2022-01-17,2022-01-23,,DE,DE,Branch,LC
91312411,1234233531,3,2022-01-24,2022-02-03,,DE,DE,LC,workshop
91318981,1234233531,3,2022-02-03,2022-02-10,,DE,DE,workshop,workshop
91681102,1235595931,3,2022-02-27,2022-03-03,,DE,DE,Branch,LC
91681103,1235595931,3,2022-03-06,2022-03-07,,DE,DE,LC,workshop
91726713,1237582535,3,2022-03-06,2022-03-09,,ES,ES,workshop,showroom
91726714,1237582535,3,2022-03-09,2022-03-14,,ES,ES,showroom,zipcode
91470170,1237582535,3,2022-02-03,2022-02-08,,ES,ES,Branch,workshop
91330403,1238479633,3,2022-01-19,2022-01-23,,ES,ES,Branch,workshop
91686728,1238479633,3,2022-03-01,2022-03-06,,ES,ES,workshop,showroom
91582856,1238603559,3,2022-02-16,2022-02-27,,ES,ES,Branch,workshop
91762645,1241766911,3,2022-03-08,2022-03-10,,ES,ES,workshop,LC
91268845,1241766911,3,2022-01-12,2022-01-19,,ES,ES,Branch,workshop
91546853,1242313670,3,2022-02-14,2022-02-17,,DE,DE,workshop,showroom
91546854,1242313670,3,2022-02-17,2022-02-21,,DE,DE,showroom,zipcode
91318931,1242313670,3,2022-01-23,2022-01-27,,DE,DE,workshop,workshop
91307608,1242313670,4,2022-01-17,,2022-01-18,DE,DE,Branch,workshop
91322186,1242313670,3,2022-01-19,2022-01-23,,DE,DE,Branch,workshop
91616982,1243107543,3,2022-02-20,2022-02-20,,PL,PL,workshop,workshop
91378782,1243107543,3,2022-01-25,2022-02-03,,BE,PL,LC,workshop
91836606,1243107543,3,2022-03-16,2022-03-16,,PL,PL,workshop,workshop
91508785,1243107543,3,2022-02-08,2022-02-08,,PL,PL,workshop,workshop
91248158,1243107543,3,2022-01-10,2022-01-11,,BE,BE,Branch,LC
91846857,1245352776,4,,,2022-03-20,DE,DE,workshop,workshop
91846858,1245352776,3,2022-03-22,2022-03-28,,DE,DE,workshop,zipcode
91866079,1245352776,3,2022-03-20,2022-03-22,,DE,DE,workshop,workshop
91212245,1245352776,3,2022-01-05,2022-01-12,,DE,DE,Branch,workshop
91514344,1245427009,3,2022-02-09,2022-02-22,,DE,DE,Branch,workshop
91690430,1245427009,4,,,2022-03-20,DE,DE,workshop,Branch
91690431,1245427009,3,2022-03-21,2022-03-24,,DE,DE,Branch,zipcode
91863772,1245427009,3,2022-03-20,2022-03-21,,DE,DE,workshop,Branch
91633810,1245562648,3,2022-02-22,2022-02-24,,ES,ES,Branch,workshop
91446343,1247346516,3,2022-02-02,2022-02-02,,DE,DE,workshop,workshop
91576776,1247346516,4,,,2022-02-27,DE,DE,workshop,Branch
91576777,1247346516,3,2022-03-01,2022-03-07,,DE,DE,Branch,zipcode
91676312,1247346516,3,2022-02-27,2022-03-01,,DE,DE,workshop,Branch
91443374,1247346516,3,2022-02-01,2022-02-02,,DE,DE,Branch,workshop
91280986,1247802740,3,2022-01-16,2022-01-18,,DE,DE,Branch,workshop
91281802,1247802740,3,2022-01-18,2022-01-18,,DE,DE,workshop,workshop
91472853,1247802740,4,2022-02-03,,2022-02-08,DE,DE,workshop,LC
91472854,1247802740,4,,,2022-02-07,DE,DE,LC,zipcode
91551931,1247802740,3,2022-02-17,2022-02-22,,DE,DE,workshop,LC
91551932,1247802740,3,2022-02-23,2022-03-06,,DE,DE,LC,zipcode
91424929,1247962369,3,2022-01-30,2022-02-03,,DE,DE,Branch,workshop
91426547,1247962369,3,2022-02-06,2022-02-10,,DE,DE,workshop,workshop
91743183,1247962369,3,2022-03-08,2022-03-10,,DE,DE,workshop,LC
91743184,1247962369,3,2022-03-10,2022-03-14,,DE,DE,LC,zipcode
91344735,1247976334,3,2022-01-20,2022-01-24,,ES,ES,workshop,LC
91663463,1247976334,4,,,2022-02-28,ES,ES,LC,zipcode
91236600,1247976334,3,2022-01-09,2022-01-16,,ES,ES,Branch,workshop
91750878,1248072039,3,2022-03-07,2022-03-15,,ES,ES,workshop,Branch
91647621,1217389932,3,2022-02-23,2022-02-28,,ES,ES,Branch,workshop
91669517,1222479410,3,2022-02-27,2022-03-03,,ES,ES,Branch,workshop
92064041,1233204861,1,,,,ES,ES,workshop,showroom
92064042,1233204861,1,,,,ES,ES,showroom,zipcode
91477648,1233204861,3,2022-02-06,2022-02-10,,ES,ES,Branch,workshop
91716651,1239413663,3,2022-03-02,2022-03-13,,ES,ES,Branch,workshop
91522485,1241915005,3,2022-02-09,2022-02-09,,PL,PL,workshop,LC
91279058,1241915005,3,2022-01-13,2022-01-13,,PL,PL,LC,workshop
91259504,1241915005,3,2022-01-11,2022-01-11,,PL,PL,workshop,LC
89853555,1241915005,3,2021-08-03,2021-08-08,,BE,BE,Branch,LC
91165799,1241915005,3,2021-12-29,2021-12-29,,PL,PL,workshop,workshop
91157725,1241915005,3,2021-12-28,2021-12-28,,PL,PL,workshop,workshop
91165019,1241915005,4,,,2021-12-29,PL,PL,workshop,zipcode
90060056,1241915005,3,2021-08-29,2021-08-26,,PL,PL,workshop,workshop
91188340,1241915005,3,2022-01-02,2022-01-02,,PL,PL,workshop,workshop
91041808,1241915005,3,2021-12-12,2021-12-12,,PL,PL,workshop,workshop
89859091,1241915005,3,2021-08-08,2021-08-16,,BE,PL,LC,workshop
91281789,1241915005,4,2022-01-13,,2022-02-01,PL,PL,workshop,showroom
91281790,1241915005,4,,,2022-01-19,PL,PL,showroom,zipcode
91643098,1241915005,4,,,2022-02-23,PL,DE,LC,LC
91643099,1241915005,4,,,2022-02-23,DE,SI,LC,zipcode
91031625,1241915005,4,,,2021-12-12,PL,PL,workshop,zipcode
91740536,1242018485,3,2022-03-06,2022-03-13,,ES,ES,Branch,workshop
91422344,1242417062,3,2022-01-30,2022-01-31,,ES,ES,workshop,LC
91310529,1242417062,3,2022-01-17,2022-01-26,,ES,ES,Branch,workshop
91338719,1244401669,3,2022-01-20,2022-01-24,,DE,DE,workshop,LC
91205456,1244401669,3,2022-01-04,2022-01-12,,DE,DE,Branch,workshop
91750324,1244909442,4,2022-03-07,,2022-03-09,DE,DE,Branch,workshop
91773580,1244909442,3,2022-03-09,2022-03-13,,DE,DE,Branch,workshop
91566534,1246971241,3,2022-02-15,2022-02-21,,DE,DE,workshop,zipcode
91229329,1246971241,3,2022-01-09,2022-01-12,,DE,DE,Branch,workshop
91554688,1246971241,4,,,2022-02-14,DE,DE,workshop,zipcode
91510061,1247035585,3,2022-02-08,2022-02-09,,DE,DE,workshop,workshop
91342919,1247035585,3,2022-01-20,2022-01-23,,DE,DE,workshop,workshop
91245896,1247035585,3,2022-01-10,2022-01-13,,DE,DE,Branch,workshop
91594946,1247035585,3,2022-02-21,2022-02-28,,DE,DE,workshop,LC
91594947,1247035585,3,2022-03-01,2022-03-03,,DE,DE,LC,zipcode
91259762,1248099985,3,2022-01-11,2022-01-17,,DE,DE,Branch,LC
91259763,1248099985,3,2022-01-23,2022-01-27,,DE,DE,LC,workshop
91257760,1248191319,3,2022-01-11,2022-01-26,,ES,ES,Branch,workshop
91658653,1248340010,3,2022-02-24,2022-03-02,,DE,DE,workshop,LC
91542145,1248340010,3,2022-02-13,2022-02-16,,DE,DE,Branch,LC
91542146,1248340010,3,2022-02-17,2022-02-17,,DE,DE,LC,workshop
91208804,1248409635,3,2022-01-04,2022-01-09,,DE,DE,Branch,workshop
91560227,1248409635,3,2022-02-14,2022-02-22,,DE,DE,workshop,zipcode
